Customer Id,Sales,Order Profit Per Order,Order Item Discount,Margin (%),Value Tier
869,2115.7,319.05,255.92000000000002,15.080115328260153,Silver
870,4324.49,211.84999999999997,442.53,4.89884356305599,Silver
871,3169.6800000000003,626.66,334.87,19.770450013881526,Gold
872,3504.62,-693.3000000000001,274.9,-19.782458583241553,At Risk (Loss-Making)
873,1279.86,415.01,106.89,32.426202865938464,Gold
874,1317.87,-31.699999999999978,153.56,-2.405396586916766,At Risk (Loss-Making)
875,2092.74,172.33,272.01,8.234658868277952,Silver
876,3754.37,283.96000000000004,373.05,7.5634527230933575,Silver
877,749.87,151.62,85.99,20.219504714150453,Silver
878,2744.51,266.90000000000003,312.31,9.724868920135107,Silver
879,3329.53,224.05,382.26,6.729177992088974,Silver
880,3369.7200000000003,-385.54,306.3,-11.441306696105315,At Risk (Loss-Making)
881,4319.52,-91.19999999999996,274.28,-2.1113457050783406,At Risk (Loss-Making)
882,3294.8,759.37,312.85,23.047529440330216,Platinum (Top 10%)
883,2289.8,-135.78000000000003,288.98,-5.929775526246835,At Risk (Loss-Making)
884,2709.82,456.36,226.9,16.840970987002827,Gold
885,49.98,4.2,8.0,8.403361344537815,Silver
886,959.9000000000001,176.01,68.0,18.33628502969059,Silver
887,2487.58,367.65000000000003,236.38,14.779424179322879,Gold
888,4994.33,317.00000000000006,564.71,6.347197722216995,Silver
889,2789.7200000000003,377.29,254.35,13.524296345152917,Gold
890,3769.54,-1070.28,343.17,-28.392854300524732,At Risk (Loss-Making)
891,1204.8500000000001,266.35,52.989999999999995,22.10648628459974,Silver
892,2369.81,584.35,167.69,24.658094952759928,Gold
893,2375.6600000000003,392.40999999999997,242.74,16.517936068292595,Gold
894,2329.82,-595.9900000000001,175.25,-25.58094616751509,At Risk (Loss-Making)
895,1129.88,247.8,105.1,21.93153255212943,Silver
896,2187.63,350.89,287.22,16.039732495897386,Gold
897,1314.79,273.49,63.269999999999996,20.801040470341274,Silver
898,7369.16,273.5699999999999,825.9300000000001,3.7123634172687234,Silver
899,3405.48,906.77,497.69,26.62678976238298,Platinum (Top 10%)
900,2259.7,341.91999999999996,173.18,15.13121210780192,Gold
901,619.88,30.790000000000006,57.839999999999996,4.967090404594439,Silver
902,349.93,45.58,32.400000000000006,13.025462235304202,Silver
903,129.99,53.76,15.6,41.35702746365105,Silver
904,1689.7800000000002,408.86,156.48,24.19604918983536,Gold
905,1564.8300000000002,241.81,184.0,15.452796789427603,Silver
907,4954.650000000001,1147.26,486.86,23.155217825678907,Platinum (Top 10%)
908,3500.6400000000003,435.40000000000003,382.43,12.437725673019791,Gold
909,2769.7200000000003,-463.88000000000005,387.57,-16.748263362361538,At Risk (Loss-Making)
910,1909.87,89.83999999999997,179.69,4.703985087990281,Silver
911,2650.7200000000003,761.94,165.58,28.744642964930282,Platinum (Top 10%)
912,4019.5,856.1,547.15,21.298668988680184,Platinum (Top 10%)
913,1414.93,285.61,66.8,20.185450870361077,Silver
914,3049.65,617.25,286.8,20.24002754414441,Gold
915,2479.83,607.49,201.5,24.497243762677282,Gold
916,2169.79,336.27,161.59,15.49781315242489,Gold
917,4419.47,479.48,496.90999999999997,10.849264730838765,Gold
918,1934.63,572.73,117.53,29.604110346681278,Gold
920,2569.86,-10.520000000000017,260.4,-0.40936082121205114,At Risk (Loss-Making)
921,2801.71,723.7,332.83,25.830653422374194,Platinum (Top 10%)
922,1623.77,113.6,134.01,6.9960647135986,Silver
923,1849.81,77.5,186.7,4.189619474432509,Silver
924,4029.6400000000003,440.15999999999997,415.7,10.923060124477619,Gold
925,2884.78,-345.21000000000004,289.73,-11.966597106191807,At Risk (Loss-Making)
926,2424.6,278.4,124.75,11.482306359811927,Silver
927,4707.27,1207.01,450.28,25.64140149173512,Platinum (Top 10%)
928,3075.6800000000003,454.01,405.67,14.761288560578473,Gold
929,4439.4,889.11,578.87,20.027706446817138,Platinum (Top 10%)
930,1099.89,181.21,89.49,16.475283892025566,Silver
931,2739.67,390.83000000000004,228.39,14.265586731248655,Gold
932,1559.78,263.05,131.9,16.864557822256987,Silver
933,849.85,201.44,96.98,23.703006412896393,Silver
934,2809.61,625.64,245.17,22.267859240250427,Gold
935,1049.8700000000001,205.54999999999998,138.13,19.57861449512796,Silver
936,4489.64,928.6999999999999,385.95,20.685400165714842,Platinum (Top 10%)
937,4416.4,324.48,291.83,7.347160583280502,Silver
938,6364.320000000001,843.26,467.83,13.249805163788118,Platinum (Top 10%)
939,2061.62,326.21999999999997,212.97,15.823478623606677,Silver
940,2557.71,-593.9,337.12,-23.219989756461835,At Risk (Loss-Making)
941,2880.66,213.14000000000001,282.61,7.398998840543487,Silver
942,3379.4700000000003,1059.98,301.56,31.365273252906515,Platinum (Top 10%)
943,3559.62,358.77,487.66999999999996,10.078884824784668,Gold
944,2684.52,855.03,285.55,31.850386661302576,Platinum (Top 10%)
945,1729.8700000000001,-282.15000000000003,195.59,-16.31047419748305,At Risk (Loss-Making)
946,4469.49,-135.90000000000003,391.11,-3.0406153722236775,At Risk (Loss-Making)
947,4279.55,1143.52,418.53,26.72056641469313,Platinum (Top 10%)
948,4398.55,1028.86,415.65,23.390890179718312,Platinum (Top 10%)
949,3792.65,458.25,402.01,12.08258078124794,Gold
950,4119.56,32.22000000000001,452.93,0.7821223625824121,Silver
951,2444.73,-254.40000000000003,293.72,-10.406057110601171,At Risk (Loss-Making)
952,3419.55,890.12,445.87,26.03032562764106,Platinum (Top 10%)
953,1579.76,121.72,146.88,7.704967843216691,Silver
954,4059.52,689.99,440.36,16.99683706448053,Gold
955,279.94,121.27,24.39,43.319997142244766,Silver
956,4834.4400000000005,571.06,532.98,11.8123298665409,Gold
957,1046.9,305.21,84.7,29.153691852134873,Silver
958,1219.87,207.4,144.5,17.001811668456476,Silver
959,3559.48,219.33,344.95,6.1618551024306925,Silver
960,3883.5600000000004,574.42,439.16999999999996,14.791067989164578,Gold
961,1179.88,124.71,84.4,10.569718954469945,Silver
962,3243.71,182.48000000000002,411.8,5.625657040857537,Silver
963,2077.77,37.209999999999994,190.65,1.7908623187359523,Silver
964,3741.52,-453.87,431.89,-12.130631401141782,At Risk (Loss-Making)
965,2020.71,431.48,219.15,21.352890815604418,Gold
966,2633.66,342.65999999999997,364.11,13.010791066424671,Gold
967,2883.66,471.09000000000003,226.51,16.33653065895425,Gold
968,3439.63,-124.45000000000002,327.63,-3.6181217165799815,At Risk (Loss-Making)
969,1679.74,-88.36999999999999,141.43,-5.260933239668043,At Risk (Loss-Making)
970,4479.49,1116.67,376.37,24.928507486343314,Platinum (Top 10%)
971,1689.8200000000002,561.77,145.89,33.24436922275745,Gold
972,5363.56,170.92000000000002,536.84,3.186689437612332,Silver
973,1149.91,161.51999999999998,62.5,14.04631666826099,Silver
974,1609.89,190.32,171.2,11.821925721633155,Silver
975,1889.8000000000002,-227.26,172.39,-12.025611175785796,At Risk (Loss-Making)
976,1629.8600000000001,228.11,204.6,13.995680610604591,Silver
977,2639.78,845.28,227.04,32.02085022236702,Platinum (Top 10%)
978,3209.7200000000003,-164.89,224.0,-5.13720823000137,At Risk (Loss-Making)
979,2233.77,-329.38,193.26,-14.745475138443082,At Risk (Loss-Making)
980,129.99,-17.35,19.5,-13.34718055235018,At Risk (Loss-Making)
981,3377.78,698.08,404.97,20.666828508665454,Platinum (Top 10%)
982,2959.67,708.27,295.03,23.93070849114935,Platinum (Top 10%)
983,1509.8899999999999,290.21999999999997,55.3,19.221267774473635,Silver
984,4589.56,-605.54,432.58,-13.193857363233075,At Risk (Loss-Making)
985,669.97,219.97,10.9,32.83281340955565,Silver
986,4664.63,-1035.55,533.24,-22.20004587716496,At Risk (Loss-Making)
987,5149.4400000000005,1095.06,546.35,21.265613348247573,Platinum (Top 10%)
988,974.95,293.45,115.9,30.09897943484281,Silver
989,2109.83,598.78,205.9,28.380485631543774,Gold
990,4649.56,553.86,501.27,11.912094907905264,Gold
991,2039.74,376.34000000000003,225.13,18.45039073607421,Gold
992,399.98,0.0,20.0,0.0,At Risk (Loss-Making)
993,2309.85,-181.83999999999997,252.54,-7.872372664891659,At Risk (Loss-Making)
994,1644.77,-171.73999999999998,106.55,-10.441581497717005,At Risk (Loss-Making)
995,1519.83,189.54,182.2,12.471131639722865,Silver
996,2919.71,850.2,347.49,29.11933034445202,Platinum (Top 10%)
997,4144.37,682.6,309.38,16.470537138334656,Gold
998,1844.77,326.19,208.32999999999998,17.681879041831774,Silver
999,2769.63,190.88,175.3,6.8918953073154166,Silver
1000,3368.46,620.22,406.81,18.4125683546784,Gold
1001,3925.63,-21.13000000000001,366.0,-0.538257553564651,At Risk (Loss-Making)
1002,3303.61,362.64,342.02,10.97708264595397,Gold
1003,2129.73,472.01,219.78,22.16290327881938,Gold
1004,2109.69,-76.27999999999997,242.26999999999998,-3.6156970929378236,At Risk (Loss-Making)
1005,899.88,175.44,56.989999999999995,19.495932791038804,Silver
1006,3726.65,357.35,367.77,9.589041095890412,Gold
1007,1809.8400000000001,-67.85000000000002,157.15,-3.748950183441631,At Risk (Loss-Making)
1008,4409.6900000000005,472.89,438.15,10.723883084751987,Gold
1009,869.91,35.040000000000006,147.89,4.028002896851399,Silver
1010,2285.66,291.58000000000004,165.7,12.756927977039457,Silver
1011,8023.96,10.89,794.17,0.1357185230235445,Silver
1012,6749.06,348.82,617.42,5.168423454525518,Gold
1013,4617.47,1038.37,598.59,22.48785590377414,Platinum (Top 10%)
1014,5999.2,538.36,702.09,8.973863181757569,Gold
1015,4089.63,-326.26,328.19,-7.977738817448032,At Risk (Loss-Making)
1016,3109.73,429.71999999999997,371.74,13.818563026372063,Gold
1017,2564.71,681.51,241.65,26.572594952255812,Gold
1018,3913.49,19.529999999999994,380.76,0.49904305364265644,Silver
1019,1465.8,380.77,240.9,25.976940919634327,Gold
1020,3683.58,784.67,342.14,21.30183137056885,Platinum (Top 10%)
1021,4159.63,610.05,504.83,14.665967886566833,Gold
1022,3827.59,359.79,430.31,9.399909603693185,Gold
1023,2899.5,582.35,394.33,20.084497327125366,Gold
1024,5097.5,654.75,507.64,12.844531633153505,Gold
1025,6639.55,827.48,664.44,12.462892816531241,Platinum (Top 10%)
1026,399.98,78.39,21.0,19.598479923996198,Silver
1027,2709.62,612.7,302.66999999999996,22.612026778662695,Gold
1028,3819.6600000000003,749.03,329.69,19.60986056350565,Platinum (Top 10%)
1030,1589.83,403.12,139.4,25.356170156557624,Gold
1031,3299.6,-192.72000000000003,399.68,-5.840707964601771,At Risk (Loss-Making)
1032,3064.53,527.32,260.74,17.207206325276633,Gold
1033,2019.67,380.04,191.07999999999998,18.81693543994811,Gold
1034,3809.59,-224.16000000000003,421.67,-5.884097763801354,At Risk (Loss-Making)
1035,2719.71,664.69,295.88,24.439738060307903,Gold
1036,1599.81,-468.5,137.69,-29.284727561397915,At Risk (Loss-Making)
1037,1239.83,278.71,133.15,22.47969479686731,Silver
1038,4636.39,364.09000000000003,587.64,7.852876915013621,Gold
1039,1864.73,61.22,185.71,3.283049020501627,Silver
1040,899.9000000000001,160.07,86.0,17.78753194799422,Silver
1041,929.89,-52.040000000000006,102.09,-5.596360859886654,At Risk (Loss-Making)
1042,2055.81,405.93,167.64,19.745501773023772,Gold
1043,3439.69,734.02,233.28,21.339713753274278,Platinum (Top 10%)
1044,1794.81,-67.17999999999998,166.32999999999998,-3.7430145809305713,At Risk (Loss-Making)
1045,2829.49,386.82,259.56,13.67101491788273,Gold
1046,1879.6299999999999,88.1,257.56,4.687092672494055,Silver
1047,299.98,-17.95,15.0,-5.983732248816588,At Risk (Loss-Making)
1048,2367.77,571.03,121.8,24.11678499178552,Gold
1049,2839.6,673.09,419.21000000000004,23.70369066065643,Gold
1050,719.88,21.58999999999999,102.28999999999999,2.999110962938266,Silver
1051,1519.85,249.91000000000003,121.09,16.443070039806564,Silver
1052,889.89,-309.77000000000004,90.67999999999999,-34.80992032723146,At Risk (Loss-Making)
1053,2219.82,432.44,307.19,19.48085880837185,Gold
1054,5974.4800000000005,1307.56,572.65,21.885754073994722,Platinum (Top 10%)
1055,3462.45,-7.159999999999952,400.41,-0.206789989747143,At Risk (Loss-Making)
1056,3323.58,916.13,377.52,27.564553884666537,Platinum (Top 10%)
1057,2793.76,317.9,308.40999999999997,11.378930187274495,Silver
1058,4824.35,-377.26,516.73,-7.819913563485235,At Risk (Loss-Making)
1059,4201.5,205.50999999999996,484.05,4.891348327978102,Silver
1060,1063.82,384.07000000000005,128.07,36.10291214679175,Gold
1061,2489.85,632.01,270.45,25.38345683474908,Gold
1062,2553.69,-367.27,245.19,-14.381933594132413,At Risk (Loss-Making)
1063,3939.5,659.0,494.01,16.728011168930067,Gold
1064,999.94,158.32000000000002,182.0,15.83294997699862,Silver
1066,1867.79,188.08,203.56,10.069654511481483,Silver
1067,3249.3,688.36,361.16,21.184870587511156,Gold
1068,2069.78,394.02,168.12,19.03680584409937,Gold
1069,4239.56,721.99,516.77,17.029833284586136,Platinum (Top 10%)
1070,2254.44,-164.83,131.72,-7.31135004701833,At Risk (Loss-Making)
1071,579.97,-152.42,52.3,-26.280669689811536,At Risk (Loss-Making)
1072,2209.75,608.69,220.75,27.545649960402763,Gold
1073,1609.8,-48.829999999999984,157.89,-3.033296061622561,At Risk (Loss-Making)
1074,2099.71,-153.96000000000004,155.69,-7.332441146634537,At Risk (Loss-Making)
1075,2479.41,446.94,131.64,18.02606265200189,Gold
1076,2479.64,-612.98,241.49,-24.72052394702457,At Risk (Loss-Making)
1077,1079.83,6.399999999999977,152.68,0.592685885741272,Silver
1078,2284.6800000000003,157.95999999999998,214.1,6.9138785300348395,Silver
1079,349.91999999999996,-346.71,31.99,-99.0826474622771,At Risk (Loss-Making)
1080,1139.89,-388.32,59.1,-34.066445007851634,At Risk (Loss-Making)
1081,3869.47,312.71,371.36,8.081468521528787,Silver
1082,3593.66,-96.87,446.77,-2.69558055019117,At Risk (Loss-Making)
1083,2699.6800000000003,497.95,346.58000000000004,18.444778640431455,Gold
1084,189.95000000000002,44.55,26.6,23.45354040536983,Silver
1085,2004.63,-765.3,102.38,-38.176621122102326,At Risk (Loss-Making)
1086,2419.81,-226.67000000000007,242.49,-9.367264371996152,At Risk (Loss-Making)
1087,2609.6400000000003,541.98,255.98,20.76838184577183,Gold
1088,2149.84,277.86,228.0,12.924682767089642,Silver
1089,3949.59,-617.93,312.77,-15.645421423489525,At Risk (Loss-Making)
1090,1387.81,-71.88,150.53,-5.179383344982382,At Risk (Loss-Making)
1091,2927.8,539.88,281.77,18.43978413826081,Gold
1092,5004.26,65.61,469.69,1.311082957320363,Silver
1093,2089.74,270.64,129.99,12.95089341257764,Silver
1094,4261.54,823.23,537.44,19.3176645062583,Platinum (Top 10%)
1095,1529.82,289.74,156.09,18.939483076440368,Silver
1096,1559.8700000000001,250.37,154.9,16.050696532403343,Silver
1097,1309.77,327.83000000000004,140.68,25.029585347045668,Gold
1098,1324.79,-18.349999999999994,117.13,-1.3851251896526993,At Risk (Loss-Making)
1099,3453.71,-728.13,468.16999999999996,-21.082546015733804,At Risk (Loss-Making)
1100,5889.39,1510.53,708.06,25.648326906521724,Platinum (Top 10%)
1101,2317.73,174.5,269.43,7.528918381347266,Silver
1102,3649.41,952.43,405.82,26.098191214470283,Platinum (Top 10%)
1103,2013.67,348.40999999999997,228.27,17.30223919510148,Gold
1104,2009.73,635.76,240.23000000000002,31.634100102998907,Gold
1105,449.95000000000005,163.32,59.6,36.29736637404156,Silver
1106,5259.28,506.52,511.35,9.630976103192832,Gold
1107,6489.3,1318.15,577.1,20.31266854668454,Platinum (Top 10%)
1108,1499.85,429.1,140.2,28.609527619428615,Gold
1109,3397.65,242.39,275.08,7.1340485335452435,Silver
1110,2049.61,510.64,268.47,24.9140080307961,Gold
1111,2974.57,637.75,218.75,21.440073691323448,Gold
1112,1709.66,205.48,194.37,12.018763964764922,Silver
1113,1985.8000000000002,431.44,173.69,21.72625642058616,Gold
1114,1649.75,-118.05999999999999,144.0,-7.156235793302016,At Risk (Loss-Making)
1115,3099.6800000000003,671.85,329.92,21.67481804573375,Gold
1116,4439.41,434.52,502.76,9.787787115855485,Gold
1117,3512.44,-355.28999999999996,251.68,-10.115190579767908,At Risk (Loss-Making)
1118,2949.62,632.44,237.59,21.44140601162184,Gold
1119,2894.61,651.05,309.86,22.491803731763515,Gold
1120,2634.79,-149.53000000000006,256.25,-5.675215102531893,At Risk (Loss-Making)
1121,1169.89,82.32,98.44,7.036558992725811,Silver
1122,1574.87,369.6,84.0,23.468603757770488,Gold
1123,2809.8,241.86,327.4,8.607730087550715,Silver
1124,4075.4500000000003,940.1,471.09,23.067391331018662,Platinum (Top 10%)
1125,2169.75,140.0,301.48,6.452356262242194,Silver
1126,4454.57,89.20999999999994,490.02,2.002662434309034,Silver
1127,3159.73,372.28,372.09000000000003,11.782019349754567,Gold
1128,3039.67,714.89,316.68,23.518671434728113,Platinum (Top 10%)
1129,1509.89,49.36,123.69,3.269112319440489,Silver
1130,1209.8000000000002,-35.50999999999999,70.0,-2.9351959001487837,At Risk (Loss-Making)
1131,3273.61,-12.079999999999984,347.71000000000004,-0.36901158048759575,At Risk (Loss-Making)
1132,2889.78,-607.58,194.38,-21.025129940687528,At Risk (Loss-Making)
1133,2269.7400000000002,-47.179999999999986,334.39,-2.078652180425951,At Risk (Loss-Making)
1134,3239.71,716.61,354.19,22.119572430865723,Platinum (Top 10%)
1135,2499.53,422.69,126.59,16.91077922649458,Gold
1136,6534.2300000000005,1140.81,728.93,17.45898139490039,Platinum (Top 10%)
1137,1549.73,463.93,179.8,29.93618243177844,Gold
1138,779.84,224.06,130.07,28.731534673779237,Silver
1139,1779.89,462.84000000000003,145.4,26.00385417076336,Gold
1140,1149.92,119.56,95.7,10.397245025740922,Silver
1141,1809.8000000000002,220.78,231.08999999999997,12.199138026301247,Silver
1142,2399.76,117.92000000000003,138.14,4.913824715804915,Silver
1143,2728.65,-1149.14,275.57,-42.11386583108864,At Risk (Loss-Making)
1144,1687.8500000000001,588.72,113.19,34.87987676630032,Gold
1145,4144.54,501.61,589.68,12.102911300168415,Gold
1146,1649.83,465.26,183.2,28.20048126170575,Gold
1147,2999.71,213.41,326.71999999999997,7.1143543875908,Silver
1148,6524.42,1716.96,669.16,26.315902409716113,Platinum (Top 10%)
1149,5954.320000000001,623.58,809.04,10.472732402692499,Gold
1150,2579.63,563.05,227.26,21.82677360706768,Gold
1151,3219.66,141.77000000000004,293.73,4.403259971549792,Silver
1152,3759.6800000000003,-104.60999999999997,439.68,-2.782417652566175,At Risk (Loss-Making)
1153,2181.82,-199.94,327.36,-9.163909030075807,At Risk (Loss-Making)
1154,4059.61,374.01,388.77,9.212953953704913,Gold
1155,1389.8,97.91999999999999,152.09,7.045618074543099,Silver
1156,737.9300000000001,182.79,57.300000000000004,24.770642201834857,Silver
1157,2839.82,769.39,357.7,27.092914339641244,Platinum (Top 10%)
1158,5327.400000000001,390.4,462.62,7.3281525697338274,Gold
1159,3567.65,468.65,455.31,13.136097991675191,Gold
1160,2329.79,393.79,132.53,16.90238175972942,Gold
1161,1909.89,533.44,209.3,27.930404368837998,Gold
1162,3779.46,-488.4200000000001,300.38,-12.923010165473375,At Risk (Loss-Making)
1163,1889.74,182.34,192.58,9.648946415909068,Silver
1164,4231.58,316.89,442.49,7.4886921669919975,Silver
1165,2458.7200000000003,-434.68,186.75,-17.679117589640136,At Risk (Loss-Making)
1166,1344.66,-49.22000000000003,145.5,-3.660404860708285,At Risk (Loss-Making)
1167,3649.54,908.37,343.58,24.889986135238964,Platinum (Top 10%)
1168,2719.82,627.92,335.64,23.086821922038954,Gold
1169,5613.2300000000005,913.61,828.1899999999999,16.27601220687554,Platinum (Top 10%)
1170,1659.9,136.64999999999998,216.29,8.232423639978311,Silver
1171,804.88,106.07,54.59,13.178361991849716,Silver
1172,4548.56,1500.59,269.89,32.9904409307561,Platinum (Top 10%)
1173,459.97,161.87,81.0,35.191425527751804,Silver
1174,4016.53,-101.80000000000001,444.02,-2.534526071011545,At Risk (Loss-Making)
1175,4609.57,995.54,408.38,21.597242259039348,Platinum (Top 10%)
1176,966.9200000000001,10.800000000000008,48.78,1.1169486617300302,Silver
1178,3489.55,562.11,289.29,16.108380736771217,Gold
1179,1901.8700000000001,403.39,235.10000000000002,21.210177351764315,Gold
1180,4259.59,-152.22,286.2,-3.5735833730476405,At Risk (Loss-Making)
1181,1589.8500000000001,-253.95000000000002,92.9,-15.973205019341446,At Risk (Loss-Making)
1182,2719.67,295.62,413.08,10.869701103442697,Silver
1183,2319.7000000000003,-819.6,282.48,-35.33215502004569,At Risk (Loss-Making)
1184,1189.8,327.63,133.99,27.536560766515382,Gold
1185,3309.63,-196.84000000000012,286.68,-5.947492620020972,At Risk (Loss-Making)
1186,1299.89,386.75,172.0,29.75251752071329,Gold
1188,1859.76,588.03,108.88,31.618595947864243,Gold
1189,3559.57,826.4,419.47,23.216287360551974,Platinum (Top 10%)
1190,2739.7400000000002,-58.539999999999964,227.25,-2.136699102834574,At Risk (Loss-Making)
1191,2479.82,510.7,229.7,20.594236678468597,Gold
1192,659.95,96.00999999999999,61.449999999999996,14.548071823623,Silver
1193,3909.39,-12.590000000000025,457.27,-0.3220451272449161,At Risk (Loss-Making)
1194,1149.91,356.45000000000005,89.3,30.99807811046082,Gold
1195,3949.57,-14.229999999999988,333.69,-0.3602923862597697,At Risk (Loss-Making)
1196,3744.31,909.43,440.63,24.288320144432486,Platinum (Top 10%)
1197,1753.8000000000002,-23.560000000000002,229.47,-1.343368685140837,At Risk (Loss-Making)
1198,2539.76,824.4300000000001,214.07,32.460941191293664,Platinum (Top 10%)
1199,249.98,71.71,24.5,28.686294903592284,Silver
1200,2518.56,363.75,347.69,14.442776824852297,Gold
1201,1059.71,303.28999999999996,75.8,28.620094176708715,Silver
1202,1324.82,234.29,99.44,17.684666596216843,Silver
1203,2219.55,633.19,233.78,28.52785474533126,Gold
1204,3629.5600000000004,-304.5,285.8,-8.389446654690925,At Risk (Loss-Making)
1205,3319.71,994.45,339.99,29.9559298854418,Platinum (Top 10%)
1206,1959.88,695.24,222.19,35.47360042451578,Platinum (Top 10%)
1207,3768.36,258.38,364.24,6.856563597957733,Silver
1208,429.94,80.64,47.489999999999995,18.75610550309346,Silver
1209,4049.51,664.04,404.53,16.39803334230561,Gold
1210,2449.76,568.75,275.4,23.216559989549996,Gold
1211,2461.68,403.34,246.45,16.384745377140813,Gold
1212,1809.8200000000002,430.59000000000003,229.19,23.791868804632504,Gold
1213,2109.86,-411.03000000000003,320.24,-19.481387390632555,At Risk (Loss-Making)
1214,2619.76,770.35,332.09,29.405365376981095,Platinum (Top 10%)
1215,1749.8700000000001,325.25,127.79,18.58709504134593,Silver
1216,2684.62,544.96,291.65999999999997,20.29933472893743,Gold
1217,1209.8600000000001,235.96,148.54000000000002,19.503083001338997,Silver
1218,3294.61,756.38,352.98,22.958104297625514,Platinum (Top 10%)
1219,2689.61,-219.00000000000003,245.78,-8.14244444361822,At Risk (Loss-Making)
1220,2339.82,320.78,208.45,13.709601593284951,Silver
1221,3229.4900000000002,403.04,332.65,12.4799891004462,Gold
1222,5833.32,1250.24,550.24,21.432734703393606,Platinum (Top 10%)
1223,4715.75,1067.47,454.45,22.636272067009493,Platinum (Top 10%)
1224,1929.83,-111.97999999999996,111.75,-5.802583647264266,At Risk (Loss-Making)
1225,5157.53,1032.12,663.3199999999999,20.01190492348081,Platinum (Top 10%)
1226,2679.77,432.79999999999995,342.59,16.15063979371364,Gold
1227,1479.88,308.45,103.45,20.842906181582286,Silver
1228,2534.7400000000002,-51.24999999999999,308.13,-2.0219036271964774,At Risk (Loss-Making)
1229,3309.73,473.26,244.79999999999998,14.299051584268202,Gold
1230,399.98,25.2,64.0,6.300315015750788,Silver
1231,3394.57,914.49,226.63,26.939789133822543,Platinum (Top 10%)
1232,4289.65,462.07000000000005,437.92,10.771741284253961,Gold
1233,4075.51,-461.59000000000003,412.75,-11.325944483021757,At Risk (Loss-Making)
1234,2309.8,-1168.6299999999999,294.39,-50.59442375963285,At Risk (Loss-Making)
1235,589.88,18.200000000000003,26.0,3.085373296263647,Silver
1236,4354.56,901.95,432.96999999999997,20.712770061728396,Platinum (Top 10%)
1237,959.94,224.37,28.9,23.37333583348959,Silver
1238,1935.8600000000001,-413.62,235.47,-21.366214498982362,At Risk (Loss-Making)
1239,3169.67,65.54,299.43,2.0677231383708716,Silver
1240,2527.71,402.34000000000003,213.42,15.917174042908405,Gold
1241,2569.57,-230.45999999999995,299.89,-8.968815794082277,At Risk (Loss-Making)
1242,3964.33,-35.03999999999998,397.76,-0.8838820178945742,At Risk (Loss-Making)
1243,4459.6,915.11,527.18,20.52000179388286,Platinum (Top 10%)
1244,1109.8600000000001,288.54,73.74000000000001,25.997873605679995,Silver
1245,2604.62,596.2,208.78,22.890095292211534,Gold
1246,799.96,76.74,92.0,9.592979648982448,Silver
1247,3059.73,364.25,243.69,11.904645181110752,Gold
1248,699.9300000000001,-305.52,46.2,-43.65007929364364,At Risk (Loss-Making)
1249,4329.29,910.5799999999999,478.34,21.03301003166801,Platinum (Top 10%)
1250,2539.75,594.8399999999999,151.0,23.42120287429865,Gold
1251,2399.76,558.83,256.28,23.286912024535784,Gold
1252,3093.7000000000003,316.0,360.62,10.214306493842324,Silver
1253,229.95,60.260000000000005,13.3,26.2056968906284,Silver
1254,3219.76,131.39000000000004,261.43,4.080738937063633,Silver
1255,4829.54,414.76,468.68,8.587981464073183,Gold
1256,1529.83,510.1,147.19,33.34357412261493,Gold
1257,3844.75,493.85,479.79,12.844788347746928,Gold
1258,1849.74,337.09000000000003,226.78,18.223642241612335,Gold
1259,1949.8000000000002,-1006.8299999999999,219.89000000000001,-51.63760385680581,At Risk (Loss-Making)
1260,2039.78,438.31000000000006,178.4,21.488101658021947,Gold
1261,5754.4800000000005,1035.49,690.34,17.994501675216526,Platinum (Top 10%)
1262,2129.82,474.3,208.39,22.26948756232921,Gold
1263,2209.84,643.2,242.99,29.106179632914603,Gold
1264,2444.78,174.81000000000003,208.17000000000002,7.150336635607295,Silver
1265,3299.4,458.47,389.65,13.895556767897194,Gold
1266,4078.3900000000003,957.11,462.2,23.467839024713182,Platinum (Top 10%)
1267,1559.7,-348.03000000000003,136.99,-22.31390652048471,At Risk (Loss-Making)
1268,2944.73,433.38,259.8,14.717138752958675,Gold
1269,3569.54,-633.17,374.29,-17.738139928394133,At Risk (Loss-Making)
1270,1455.79,91.46,170.9,6.282499536334224,Silver
1271,2549.73,402.96000000000004,236.26999999999998,15.804026308667979,Gold
1272,2649.78,437.01,176.69,16.492312569345376,Gold
1273,4589.3,816.04,421.46,17.781360991872397,Platinum (Top 10%)
1274,3849.73,-599.84,354.34,-15.581352458484101,At Risk (Loss-Making)
1275,2925.58,548.49,371.57,18.7480773043294,Gold
1276,1829.64,191.59,223.23,10.47145886622505,Silver
1277,2091.79,224.01999999999998,225.58,10.709488046123177,Silver
1278,1999.8600000000001,245.85,77.0,12.293360535237467,Silver
1279,809.94,213.60000000000002,48.9,26.372323875842657,Silver
1280,2528.68,592.37,231.56,23.42605628232912,Gold
1281,1579.91,-73.30999999999997,194.6,-4.640137729364329,At Risk (Loss-Making)
1282,5544.29,1137.3400000000001,577.81,20.5137177167861,Platinum (Top 10%)
1283,3830.55,423.96000000000004,398.98,11.067862317421781,Gold
1284,1859.73,-366.43,145.99,-19.703397805057723,At Risk (Loss-Making)
1285,6184.37,1206.98,465.12,19.516620124604447,Platinum (Top 10%)
1286,3319.8,-250.57,327.9,-7.5477438399903605,At Risk (Loss-Making)
1287,1449.83,-176.39999999999998,114.99000000000001,-12.166943710641936,At Risk (Loss-Making)
1288,9019.11,403.11,1150.11,4.469509740983312,Gold
